50.0	1	1	-1.75460610613	9.27701784307
50.0	2	1	0.687193881075	4.65320681779
50.0	3	1	2.31752803751	9.29694469049
50.0	4	1	3.94650634555	19.3413309967
50.0	5	1	5.8635738369	38.0043253021
50.0	1	2	0.998520595549	5.08682315274
50.0	2	2	2.68528420389	11.1395642145
50.0	3	2	4.23723099582	21.8645131831
50.0	4	2	5.85216561758	38.1074608015
50.0	5	2	7.7434982647	63.6739012934
50.0	1	3	2.89096049381	12.2546831515
50.0	2	3	4.51480984426	24.3014382606
50.0	3	3	6.10540063474	41.2543686937
50.0	4	3	7.7843213047	64.611767591
50.0	5	3	9.6799335912	97.5855337987
50.0	1	4	4.81821754607	26.9785017603
50.0	2	4	6.42646669762	45.1758229616
50.0	3	4	8.07529868633	69.249055433
50.0	4	4	9.90358866442	102.324445872
50.0	5	4	11.9402447354	146.89608361
50.0	1	5	7.11608536001	54.2583442412
50.0	2	5	8.6855461042	79.1520244559
50.0	3	5	10.3177631642	110.347803866
50.0	4	5	12.2584409457	154.611257822
50.0	5	5	15.2642370499	240.365333095
50.0	1	1	-1.75460610613	9.27701784307
50.0	2	1	0.687193881075	4.65320681779
50.0	3	1	2.31752803751	9.29694469049
50.0	4	1	3.94650634555	19.3413309967
50.0	5	1	5.8635738369	38.0043253021
50.0	1	2	0.998520595549	5.08682315274
50.0	2	2	2.68528420389	11.1395642145
50.0	3	2	4.23723099582	21.8645131831
50.0	4	2	5.85216561758	38.1074608015
50.0	5	2	7.7434982647	63.6739012934
50.0	1	3	2.89096049381	12.2546831515
50.0	2	3	4.51480984426	24.3014382606
50.0	3	3	6.10540063474	41.2543686937
50.0	4	3	7.7843213047	64.611767591
50.0	5	3	9.6799335912	97.5855337987
50.0	1	4	4.81821754607	26.9785017603
50.0	2	4	6.42646669762	45.1758229616
50.0	3	4	8.07529868633	69.249055433
50.0	4	4	9.90358866442	102.324445872
50.0	5	4	11.9402447354	146.89608361
50.0	1	5	7.11608536001	54.2583442412
50.0	2	5	8.6855461042	79.1520244559
50.0	3	5	10.3177631642	110.347803866
50.0	4	5	12.2584409457	154.611257822
50.0	5	5	15.2642370499	240.365333095
50.0	1	1	-1.75460610613	9.27701784307
50.0	2	1	0.687193881075	4.65320681779
50.0	3	1	2.31752803751	9.29694469049
50.0	4	1	3.94650634555	19.3413309967
50.0	5	1	5.8635738369	38.0043253021
50.0	1	2	0.998520595549	5.08682315274
50.0	2	2	2.68528420389	11.1395642145
50.0	3	2	4.23723099582	21.8645131831
50.0	4	2	5.85216561758	38.1074608015
50.0	5	2	7.7434982647	63.6739012934
50.0	1	3	2.89096049381	12.2546831515
50.0	2	3	4.51480984426	24.3014382606
50.0	3	3	6.10540063474	41.2543686937
50.0	4	3	7.7843213047	64.611767591
50.0	5	3	9.6799335912	97.5855337987
50.0	1	4	4.81821754607	26.9785017603
50.0	2	4	6.42646669762	45.1758229616
50.0	3	4	8.07529868633	69.249055433
50.0	4	4	9.90358866442	102.324445872
50.0	5	4	11.9402447354	146.89608361
50.0	1	5	7.11608536001	54.2583442412
50.0	2	5	8.6855461042	79.1520244559
50.0	3	5	10.3177631642	110.347803866
50.0	4	5	12.2584409457	154.611257822
50.0	5	5	15.2642370499	240.365333095
50.0	1	1	-1.75460610613	9.27701784307
50.0	2	1	0.687193881075	4.65320681779
50.0	3	1	2.31752803751	9.29694469049
50.0	4	1	3.94650634555	19.3413309967
50.0	5	1	5.8635738369	38.0043253021
50.0	1	2	0.998520595549	5.08682315274
50.0	2	2	2.68528420389	11.1395642145
50.0	3	2	4.23723099582	21.8645131831
50.0	4	2	5.85216561758	38.1074608015
50.0	5	2	7.7434982647	63.6739012934
50.0	1	3	2.89096049381	12.2546831515
50.0	2	3	4.51480984426	24.3014382606
50.0	3	3	6.10540063474	41.2543686937
50.0	4	3	7.7843213047	64.611767591
50.0	5	3	9.6799335912	97.5855337987
50.0	1	4	4.81821754607	26.9785017603
50.0	2	4	6.42646669762	45.1758229616
50.0	3	4	8.07529868633	69.249055433
50.0	4	4	9.90358866442	102.324445872
50.0	5	4	11.9402447354	146.89608361
50.0	1	5	7.11608536001	54.2583442412
50.0	2	5	8.6855461042	79.1520244559
50.0	3	5	10.3177631642	110.347803866
50.0	4	5	12.2584409457	154.611257822
50.0	5	5	15.2642370499	240.365333095
50.0	1	1	-1.75460610613	9.27701784307
50.0	2	1	0.687193881075	4.65320681779
50.0	3	1	2.31752803751	9.29694469049
50.0	4	1	3.94650634555	19.3413309967
50.0	5	1	5.8635738369	38.0043253021
50.0	1	2	0.998520595549	5.08682315274
50.0	2	2	2.68528420389	11.1395642145
50.0	3	2	4.23723099582	21.8645131831
50.0	4	2	5.85216561758	38.1074608015
50.0	5	2	7.7434982647	63.6739012934
50.0	1	3	2.89096049381	12.2546831515
50.0	2	3	4.51480984426	24.3014382606
50.0	3	3	6.10540063474	41.2543686937
50.0	4	3	7.7843213047	64.611767591
50.0	5	3	9.6799335912	97.5855337987
50.0	1	4	4.81821754607	26.9785017603
50.0	2	4	6.42646669762	45.1758229616
50.0	3	4	8.07529868633	69.249055433
50.0	4	4	9.90358866442	102.324445872
50.0	5	4	11.9402447354	146.89608361
50.0	1	5	7.11608536001	54.2583442412
50.0	2	5	8.6855461042	79.1520244559
50.0	3	5	10.3177631642	110.347803866
50.0	4	5	12.2584409457	154.611257822
50.0	5	5	15.2642370499	240.365333095
51.0	1	1	-1.74996954834	9.27057827918
51.0	2	1	0.692853087331	4.65529526703
51.0	3	1	2.32033142567	9.3048925162
51.0	4	1	3.94701885551	19.3410277429
51.0	5	1	5.86234731354	37.9866641758
51.0	1	2	1.0035399989	5.09281229525
51.0	2	2	2.6878460464	11.1483825412
51.0	3	2	4.23702271759	21.8581777354
51.0	4	2	5.84973821986	38.0747405585
51.0	5	2	7.73991882463	63.6150287663
51.0	1	3	2.89376506129	12.2666483228
51.0	2	3	4.51475088116	24.2965161961
51.0	3	3	6.10252215292	41.2152464965
51.0	4	3	7.77887013644	64.5228124553
51.0	5	3	9.67343997614	97.4555994477
51.0	1	4	4.81885039755	26.9806315613
51.0	2	4	6.42424425654	45.1432851991
51.0	3	4	8.07008974117	69.1611185772
51.0	4	4	9.894815503	102.146769996
51.0	5	4	11.9284197922	146.606471235
