50.0	0.055439722528793998	0.21109528885996823	0.51147336017239431	0.82684306318225098	1.0
51.0	0.056138122034711496	0.19990596139546901	0.49465218328149507	0.82090616774640879	0.99999999999999989
52.0	0.060101952836350558	0.21132483094788901	0.49976211837697471	0.82318622289580945	0.99999999999999989
53.0	0.05726447555403933	0.20566718887455199	0.48656562856125246	0.82146842585106095	1.0
54.0	0.059148800696786262	0.21074855254763808	0.49262050837551302	0.82521499059906311	0.99999999999999978
55.0	0.060075526172643202	0.20644768958254878	0.49567669033106915	0.83129842717733426	1.0
56.0	0.061545092487279227	0.21006243218128146	0.5079454091016844	0.83805501331551768	1.0
57.0	0.063420683544427259	0.21138893652282426	0.51236597955087304	0.84944456814138314	1.0
58.0	0.065414402275152453	0.22097209933483114	0.52799993536498668	0.86066417501290082	0.99999999999999978
59.0	0.067509684337322351	0.22734283131102861	0.52661924777442737	0.86684886543067718	1.0
60.0	0.066507199540635831	0.23541873407461589	0.54203987948835763	0.86936774348308565	1.0
61.0	0.064078268284333315	0.23550671036000881	0.53916279181196436	0.86754672403449629	1.0
62.0	0.063463544917381584	0.23829921968469731	0.55742390825789001	0.87239781990977983	1.0
63.0	0.06756515915041636	0.24338461289444088	0.56210841487808427	0.8761456544626639	1.0000000000000002
64.0	0.067134564737395624	0.24592660203129091	0.56700819235122946	0.87727042719356385	1.0
65.0	0.06865983179614378	0.2419427357637372	0.57015420856075205	0.88095854453801048	1.0
66.0	0.065082402407231205	0.2410334359175931	0.57160226489370092	0.88215209568178321	0.99999999999999989
67.0	0.069350247358663339	0.2480634874760691	0.57283730250635201	0.8892002371065334	0.99999999999999978
68.0	0.07173494977209334	0.25991691863041988	0.57339627335566434	0.89028648084642259	0.99999999999999989
69.0	0.071130683039073078	0.25940369423266751	0.57950707580552008	0.89606953728138328	1.0
70.0	0.072526558640561359	0.26465425647364366	0.59557463940968036	0.89644870898660134	1.0
71.0	0.0721888908547383	0.26343597040620093	0.59951043860078157	0.89615875717772875	1.0
72.0	0.078687211121824654	0.27836497807244015	0.60656266626311905	0.89796706111393421	0.99999999999999978
73.0	0.079506385859726525	0.28205806425531171	0.60822589537310034	0.9028165397520822	0.99999999999999989
74.0	0.082934815161594969	0.29559967862428266	0.62369349474098823	0.90744781131701613	0.99999999999999978
75.0	0.084561822149859842	0.29715985416425528	0.63395285994473483	0.91249910243326215	0.99999999999999989
76.0	0.090303932437911197	0.31006228459975843	0.64849093967115057	0.91514201432156894	1.0000000000000002
77.0	0.094986930048454321	0.31411868423366729	0.65714769801382666	0.92025509229620583	0.99999999999999989
78.0	0.10093790515395427	0.32682576981951333	0.66628130290551613	0.9195458147671518	0.99999999999999967
79.0	0.1037208954440061	0.32700135745670222	0.66844949163007794	0.9240691873242507	1.0
80.0	0.10911225214778378	0.33742336531746625	0.67138846867382895	0.92336828125745274	1.0000000000000002
81.0	0.11245597188347654	0.34710280899992962	0.68139613561084733	0.92469576795903496	1.0000000000000002
82.0	0.11946083985805558	0.36015170485051562	0.68523654729682526	0.92068781629605845	1.0
83.0	0.12303222974663167	0.36930744966782575	0.69004973910209766	0.92521055406395258	0.99999999999999989
84.0	0.12696254096352269	0.37951305547110403	0.68973250686515453	0.92682228776203746	1.0
85.0	0.12377234730577824	0.3845320408924473	0.69917493763868177	0.93173342622658861	1.0
86.0	0.12797520975884766	0.3897775719979889	0.70756435278693919	0.92980037412021943	1.0
87.0	0.13597507831072078	0.38996839072953049	0.71525800384250937	0.93909545477214484	1.0
88.0	0.14454478374287927	0.40220521042228086	0.72340973682178966	0.94546184104459796	1.0
89.0	0.14393478075411961	0.42138091221717788	0.73980550046794702	0.95456711645891668	1.0
90.0	0.13524734382668416	0.41197260482752396	0.72887642912930883	0.93955776869737684	1.0
91.0	0.13911990981624192	0.40601881919425153	0.72709206001045201	0.92652606097449863	1.0000000000000002
92.0	0.13847537182984232	0.38224954957675306	0.7076874750463843	0.90869786581581113	0.99999999999999978
93.0	0.14901574869152079	0.41007006496852166	0.72304666937135997	0.91419136934598955	1.0
94.0	0.14482121243110491	0.41123201401788556	0.71950568026582684	0.91996419211707603	0.99999999999999978
95.0	0.15497657233009815	0.3998307941667153	0.6991190073833311	0.90436848886673105	1.0
