50.0	0.96732660428720918
51.0	0.96768693209619183
52.0	0.96804341742528022
53.0	0.96839609836792251
54.0	0.96874501270331381
55.0	0.96909019789755513
56.0	0.96943169110484517
57.0	0.96976952916870418
58.0	0.97010374862322701
59.0	0.97043438569436535
60.0	0.97076147630123921
61.0	0.97108505605747408
62.0	0.97140516027256474
63.0	0.97172182395326401
64.0	0.97203508180499598
65.0	0.97234496823329131
66.0	0.97265151734524602
67.0	0.97295476295100003
68.0	0.97325473856523759
69.0	0.97355147740870573
70.0	0.97384501240975263
71.0	0.97413537620588275
72.0	0.97442260114532908
73.0	0.97470671928864239
74.0	0.9749877624102945
75.0	0.97526576200029702
76.0	0.97554074926583367
77.0	0.97581275513290577
78.0	0.97608181024798968
79.0	0.97634794497970701
80.0	0.97661118942050396
81.0	0.97687157338834307
82.0	0.97712912642840299
83.0	0.9773838778147883
84.0	0.97763585655224705
85.0	0.97788509137789659
86.0	0.97813161076295629
87.0	0.97837544291448708
88.0	0.97861661577713654
89.0	0.97885515703489079
90.0	0.97909109411282935
91.0	0.97932445417888681
92.0	0.97955526414561589
93.0	0.97978355067195633
94.0	0.98000934016500518
95.0	0.98023265878179011
