2	3.68012970254	2.23267905116	8.23753732122	2.11200804645	9.13350930959	2.66666288337	2.73710262559	3.48986302507	2.66744966346	0.0736076743597	0.0567802534959	0.212246029052	0.0681337030712	0.254565759657	0.0675035348397	0.0906073116052	0.0971035619359	0.0731519072
4	3.75673026897	2.36085243985	8.79912933535	2.22259261317	9.74261080927	2.83735504237	2.92887497078	3.79660554631	2.85348181931	0.0791676836382	0.0563454188373	0.223224744776	0.0694348064162	0.267066386932	0.0711682577192	0.0946564527123	0.103531659401	0.076717414807
6	3.9308484857	2.35709627689	8.77406682106	2.21553554405	9.89771316342	2.91697555322	3.01747625528	3.8631014824	2.87714195278	0.107517237509	0.0526767269995	0.21178542196	0.0666782627226	0.261717623665	0.0711414759322	0.0941193180134	0.101458607942	0.074468841797
8	3.98473517112	2.31025206685	8.72616971737	2.15748653491	9.81215691676	2.9028861432	3.05752316111	3.83894829273	2.82588233	0.118731263445	0.0492465908388	0.20280037723	0.062328374344	0.247569971015	0.0676097902857	0.091898879286	0.0961511233647	0.069761132416
10	3.84798806353	2.34884606077	8.84246865572	2.21893173288	10.0740450723	2.96002150479	3.14488915068	3.99177477981	2.89363626002	0.0926060563038	0.0503411411925	0.20455506973	0.0641045155419	0.255997678159	0.0697990290383	0.0947057674522	0.100573776904	0.071960180439
12	3.7100739714	2.40279560735	8.58051967946	2.20852097897	9.82510308183	2.92218789166	2.95226004286	3.99758015813	2.86387506848	0.0730815415957	0.0531834833139	0.198091228554	0.0645774764765	0.251361016611	0.0694955711187	0.0892321479556	0.101774175633	0.072045131449
14	3.6014151465	2.35816484634	8.05495287604	2.13718509042	9.37654513515	2.85175036848	2.79632425187	3.85471476475	2.75830268435	0.0612607301143	0.0513445090631	0.178402333067	0.0614962737647	0.233526050604	0.0660838054027	0.0822411563626	0.0957397794749	0.067760753597
16	3.54999732767	2.25639285825	7.34958956735	2.01970113713	8.68173959264	2.73129003997	2.65119107562	3.55959840367	2.62859776073	0.0574411490331	0.0480078307957	0.152391010919	0.0556784582327	0.203613429457	0.0594662539911	0.0731875881863	0.0835125103465	0.06097308148
18	3.46503416868	2.16098944666	6.93734558951	1.89065991598	7.93922937371	2.57117661884	2.55816582992	3.29070529991	2.53093929732	0.0517468171786	0.0462205994872	0.139905187394	0.0497220080058	0.17420831366	0.0519186174277	0.0659224707392	0.0723174177809	0.054981706884
20	3.39786664188	2.18525734306	7.05026053889	1.87865590052	7.65555671415	2.53962631423	2.63685835201	3.21375423046	2.60132095735	0.0483617439856	0.0484522176154	0.152917396415	0.0502808969141	0.170932236752	0.051836856923	0.0677045299555	0.0717746044496	0.057381401857
22	3.37477169919	2.2782797821	7.61023425029	1.92426419391	7.65539739706	2.6130424195	2.77992428269	3.26719756256	2.75920583282	0.0479024813265	0.0512426523959	0.186257406866	0.0529601096888	0.17716031202	0.055534129079	0.0724382435821	0.0754854004758	0.063078083085
24	3.37748414067	2.36595619622	7.80739286063	1.95383120134	7.67202093175	2.69088425551	2.8766474326	3.30736374445	2.87443171739	0.0478650448374	0.0522169453981	0.196528488984	0.0534066963086	0.177093184694	0.0573317857984	0.0736688237577	0.0761553274228	0.06558067452
26	3.42642543695	2.47398683863	8.167725922	2.02637904757	7.90281229314	2.80898458162	3.02739229504	3.44276792641	3.03988420011	0.0513174309072	0.054441272199	0.215614965481	0.0561165971125	0.186728850956	0.0615023874681	0.0784253225016	0.0810163923011	0.07095915297
28	3.49694637326	2.56591679643	8.38399305172	2.07652303384	8.11115833351	2.92715749058	3.16333026333	3.57795416213	3.13392123887	0.0568706892137	0.0556221107336	0.223923452779	0.0573102413651	0.192143616428	0.0645996872485	0.0814145451323	0.084400377362	0.073407862984
30	3.44534514511	2.59182728752	8.1993533888	2.05280068223	7.97464819928	3.00970390491	3.17000660054	3.56870347704	3.16166815288	0.0520077804417	0.052969009096	0.209266729643	0.0541029686198	0.180008370034	0.0635664667815	0.0774219097982	0.0801494843124	0.0705288544
32	3.34934711939	2.62797626743	8.1785398028	2.09520921727	8.02738980329	3.15918946232	3.21075567643	3.69027312419	3.23148740755	0.0443532865937	0.0513343315131	0.206747311944	0.0545300299211	0.179634743896	0.0665541174621	0.0771266793695	0.0821821802814	0.071587564052
34	3.32238568457	2.56870651905	7.71900025167	1.99995558882	7.66169753473	3.15278879128	3.10168627731	3.57157871147	3.14128298925	0.0425357627098	0.0466054801045	0.181375179113	0.0493579957541	0.160544757913	0.0624496641446	0.0698921192588	0.0744800849185	0.065217233299
36	3.34593951762	2.57585482689	7.52933200055	1.99585846261	7.57233370249	3.1833014324	3.11609041656	3.55991765119	3.13197322002	0.0438325003268	0.0457799205295	0.173236539661	0.0484393045759	0.155893958969	0.0620405911885	0.0687197694891	0.072977035572	0.063943479337
38	3.26873367389	2.62906012374	7.4824165679	2.05533541987	7.71288431583	3.32370571419	3.23601112146	3.63547345642	3.2190911093	0.0388595139642	0.0462567379101	0.172881132131	0.0503737214581	0.16168725215	0.0661122460893	0.0718480780059	0.0758614269326	0.066894026725
40	3.1925975138	2.67905606035	7.44551644821	2.11317444778	7.78773998552	3.48435652485	3.32397773336	3.73199012898	3.28852805692	0.0347542338623	0.0464158624505	0.175942587819	0.0524515296584	0.166847553654	0.0712389205286	0.0747724089528	0.0794637747004	0.069714487761
42	3.11514682928	2.69713417174	7.04916354841	2.08378471035	7.64454332758	3.54461552759	3.32672500153	3.72450560196	3.27603755571	0.0312567598298	0.0454463117432	0.162194639832	0.0508322640607	0.160474387478	0.0713042817188	0.073031064705	0.0776540389806	0.068099779608
44	3.07364529081	2.71694950621	6.9821953214	2.09540872946	7.51042479535	3.62485134052	3.34168717264	3.74448620045	3.33585075057	0.0295262579289	0.0447993282488	0.161187900836	0.0498773937258	0.154328524556	0.0714947130194	0.0715348642864	0.0762940353455	0.067845971121
46	3.01817730556	2.73871396349	6.78871734958	2.06763090745	7.25674643079	3.65983312183	3.30951498927	3.69741063676	3.34878083772	0.0275303999088	0.0445361501803	0.157237722799	0.0481844286103	0.145594038508	0.0706136944873	0.0689339454784	0.0735408553936	0.06654261881
48	2.98759289557	2.78847512463	6.59277902486	2.05964882678	7.13502119389	3.75626448071	3.3168839337	3.69603236108	3.3854141794	0.0265852976917	0.0450047964852	0.154798578941	0.0473091000433	0.141306625272	0.0719346845871	0.0678229706736	0.072472153146	0.066369698589
50	2.92659232403	2.81122395563	6.51966680605	2.0443074062	7.05173112983	3.81185782078	3.39435617614	3.69379624184	3.37132400489	0.0248032264116	0.0454771366421	0.156745763968	0.0475565322632	0.14133270681	0.0741195414869	0.0699163369494	0.073208515634	0.066836857410
52	2.87058754369	2.73421999211	6.21728042686	1.90478625289	6.6218494058	3.71935060854	3.27192655742	3.50220427599	3.23386842492	0.0235400105699	0.0422334013093	0.141881392854	0.0421240338039	0.12364256348	0.0672325476768	0.0629900056931	0.0647260326577	0.059931404267
54	2.7917915567	2.77103210286	6.07850907474	1.86566731479	6.4673362451	3.75156550911	3.29733363096	3.43272506436	3.21228050951	0.0219383166828	0.0438288947011	0.143678952806	0.0416100293002	0.12118821657	0.0683076992721	0.0634334490819	0.0636779882181	0.059815061140
56	2.75241400985	2.76953728967	5.96045369236	1.88911738847	6.4405136005	3.83620668234	3.32535897526	3.47901082567	3.27863769511	0.0217012638858	0.0449499507458	0.147721944328	0.0440148948232	0.126666241522	0.0733967418531	0.0668903449096	0.0676519168548	0.06401084442
58	2.73681686245	2.82868529695	5.94429627351	1.91330641837	6.42765259852	3.87691335266	3.35935218841	3.49651341122	3.31177039335	0.0221965079782	0.0490227080677	0.159361090472	0.0468365133156	0.133467803251	0.0785704216575	0.0710763228789	0.0717887394326	0.06821257448
60	2.69173272722	2.72232533732	6.0327216635	1.91765888135	6.36768939395	3.8880276937	3.37163276502	3.4704737789	3.30798937504	0.0220014207318	0.0467368898005	0.162714035952	0.0492554606199	0.138702271604	0.0828698775051	0.0746916592761	0.0747931794528	0.071437571345
62	2.60329899274	2.62088042881	5.89815024013	1.86074295655	6.13317269289	3.80029529242	3.29082057733	3.35097566253	3.2064761212	0.0206621107613	0.0449977618882	0.157639289091	0.0485929506229	0.134536547133	0.081417646624	0.073492017565	0.0727706770397	0.069764442567
